name,주소,lat,lon
수유3 파출소,서울특별시 강북구  한천로150길 76,37.6443352147613,127.026584681492
인수 파출소,서울특별시 강북구 인수봉로 227,37.6394398066975,127.012404041316
번동 파출소,서울특별시 강북구  한천로 969,37.6359777996055,127.032580241056
번3 파출소,서울특별시 강북구  월계로 227,37.6236254564886,127.048129996352
삼양 파출소,서울특별시 강북구  삼양로 239-1,37.6248320047698,127.018177569406
금천 파출소,서울특별시 금천구 시흥대로57길 45,37.4542211790837,126.899819857776
문성 지구대,서울특별시 금천구  독산로 76길 20,37.4695360013908,126.903461586258
백산 지구대,서울특별시 금천구  탑골로2길 37 백산지구대,37.4510427230003,126.912595677405
가산 파출소,서울특별시 금천구  벚꽃로56길 174,37.4799367297212,126.888055745139
독산 파출소,서울특별시 금천구  벚꽃로10길 89,37.4646448212254,126.89475752423
망우 지구대,서울특별시 중랑구  망우로 391,37.5990315026677,127.095531641978
중화 지구대,서울특별시 중랑구  중랑천로 146,37.5979867086444,127.072209222688
용마 지구대,서울특별시 중랑구 동일로 566,37.5809441456434,127.079936341665
봉화 지구대,서울특별시 중랑구  신내로 177,37.6147837734163,127.095529250904
면목본동 파출소,서울특별시 중랑구  상봉로 27,37.5882025518883,127.093877426792
면목삼팔 파출소,서울특별시 중랑구  사가정로41길 45 (면목3.8파출소),37.5832071216876,127.084154900474
상봉 파출소,서울특별시 중랑구  중랑천로 69 상봉파출소,37.5913260054733,127.072850562231
먹골 파출소,서울특별시 중랑구 숙선옹주로7길 1,37.6146120014739,127.081536075758
역삼 지구대,서울특별시 강남구 영동대로112길 4,37.5149074360264,127.060545856713
논현1 파출소,서울특별시 강남구 선릉로626,37.5124098757427,127.043517868339
논현2 파출소,서울특별시 강남구  학동로95길 19,37.5207979095084,127.054275568617
삼성1 파출소,서울특별시 강남구  도산대로 143,37.5183707913463,127.024133358022
삼성2 파출소,서울특별시 강남구  학동로169,37.5138651397213,127.02932175785
청담 파출소,서울특별시 강남구  학동로 227 논현2파출소,37.5152038126855,127.033846444455
신사 파출소,서울특별시 강남구 압구정로311,37.5293473229076,127.035614442254
압구정 파출소,서울특별시 강남구 테헤란로114길 11(강남경찰서),37.5093666837584,127.067099927292
당곡 지구대,서울특별시 관악구  남부순환로191길 12 당곡지구대,37.4860068452144,126.93436440338
