name,주소,lat,lon
지에스수퍼마켓 중구만리점,서울특별시 중구 만리재로 175 401동 91011호 (만리동2가),inf,inf
서울중앙시장,서울특별시 중구 퇴계로85길 22 (황학동),37.5667811744112,127.01691448369527
헬로우에이피엠,서울특별시 중구 장충단로 253 (을지로6가),37.56749259122329,127.00525272836907
롯데쇼핑(주)롯데마트서울역점,서울특별시 중구 청파로 426 (봉래동2가),37.558166096928126,126.96669761782688
청평화시장,서울특별시 중구 청계천로 334 (신당동),37.56946507485935,127.0120569756928
롯데쇼핑본점영플라자,서울특별시 중구 남대문로 67 (남대문로2가),37.56351195852801,126.97883232121968
디오트,서울특별시 중구 다산로 293 (신당동),37.56913745473149,127.01188887623614
주식회사 이마트 청계천점,서울특별시 중구 청계천로 400-0 (황학동),37.57097822274755,127.01854373612623
베네치아메가몰,서울특별시 중구 청계천로 400 (황학동),37.57097822274755,127.01854373612623
엠플라자(M plaza),서울특별시 중구 명동8길 27 (명동2가 엠 플라자),37.56249976149007,126.98227171919721
굿모닝시티 쇼핑몰,서울특별시 중구 장충단로 247 (을지로6가굿모닝시티쇼핑몰),37.566873218157234,127.00439089841292
눈스퀘어,서울특별시 중구 명동길 14 (명동2가),37.56341328305386,126.98000051200617
롯데쇼핑(주)롯데슈퍼 신동아점,서울특별시 용산구 이촌로 352 (용산동6가),37.5172556579229,126.98232123877585
롯데슈퍼 한남점(가맹점),서울특별시 용산구 대사관로34길 26 허준빌딩 1층 (한남동),37.532116450321794,127.00277606723054
롯데쇼핑(주)롯데market999갈월점,서울특별시 한강대로77길 12,37.54221782841724,126.96897500999947
롯데쇼핑(주)롯데슈퍼원효로점,서울특별시 용산구 백범로 341 (원효로1가),37.53818133900261,126.96509846876874
(주)전자타운,서울특별시 용산구 청파로 113-12 (한강로2가),37.534103843240594,126.96141772180385
LS Avenue,서울특별시 용산구 한강대로 92 (한강로2가),37.52819364878881,126.96508318656629
선인상가,서울특별시 용산구 새창로 181 (한강로2가 선인상가),37.53301024045151,126.96214237270283
보광시장,서울특별시 용산구 보광로 30 (보광동),37.52721283257035,126.99739403317531
만리시장,서울특별시 용산구 효창원로 270 (서계동),37.55129386425684,126.96073613371482
해밀톤 쇼핑몰,서울특별시 용산구 이태원로 179 (이태원동),37.53470672292456,126.99069783622967
(주)에스와이에스홀딩스,서울특별시 용산구 청파로 74 (한강로3가),37.532814469423805,126.95683746953844
원효전자상가,서울특별시 용산구 청파로 77 (원효로3가),37.533683928930024,126.95700087422412
신동아 쇼핑센터,서울특별시 용산구 이촌로 352 (용산동6가),37.5172556579229,126.98232123877585
(주)농협유통하나로클럽용산점,서울특별시 용산구 청파로 122 (한강로2가),37.533178982749995,126.96184379369888
전자타운,서울특별시 용산구 청파로 113-12 (한강로2가),37.534103843240594,126.96141772180385
이태원시장,서울특별시 용산구 이태원로14길 6 (이태원동),37.53382954418872,126.98716302465319
홈플러스익스프레스 삼선점,서울특별시 성북구 삼선교로 6 (삼선동1가),37.58786268109334,127.00366811666889
홈플러스(주) 익프스레스 금호2점,서울특별시 성동구 동호로 100 (금호동3가),37.549963036494745,127.01354890324775
홈플러스(주) 익스프레스 왕십리점,서울특별시 성동구 왕십리로 333 (하왕십리동),37.562718602308756,127.02965738975224
뚝도시장,서울특별시 성동구 성수이로 32-15 (성수동2가),37.53780033705978,127.05192939305908
홈플러스(주)익스프레스 뚝섬점,서울특별시 성동구 아차산로 41 (성수동1가),37.546965530751216,127.04607672712754
자동차매매센타,서울특별시 성동구 자동차시장1길 70 (용답동 장안평중고자동차시장),37.560210702927264,127.06337086750501
한남하이츠상가,서울특별시 성동구 독서당로 160 한남하이츠아파트 (옥수동),37.539739816904415,127.01126777163644
대림리빙프라자,서울특별시 성동구 행당로 87 행당동 대림아파트 (행당동),37.55790166673219,127.02422842144254
(주)이마트 성수점,서울특별시 뚝섬로 379,37.53970992960027,127.05010800406842
(주)인트램,서울특별시 성동구 아차산로7길 28 (성수동2가),37.547547527731865,127.05256563272751
토우마트마축일시장,서울특별시 성동구 마장로35길 68 (마장동),37.570655524304485,127.038383252966
마장축산물시장,서울특별시 성동구 마장로31길 40 (마장동일대),37.569743269712184,127.03552114391518
성동삼성쉐르빌상가,서울특별시 성동구 무학로6길 50 (도선동),37.56439311485286,127.0320463416481
(주)이마트 왕십리점,서울특별시 성동구 왕십리광장로 17 (행당동),37.56368446392029,127.03516008598042
GS수퍼 성동옥수점,서울특별시 성동구 한림말길 56 (옥수동),37.54095081861692,127.01444357164944
파크에비뉴 엔터식스 한양대점,서울특별시 성동구 왕십리로 241 (행당동),37.555964572308206,127.03776889935793
노브랜드 엔터식스한양대점,서울특별시 성동구 왕십리로 241 (행당동 서울숲 더샵),37.557149131357505,127.03725916112579
롯데쇼핑(주)롯데슈퍼 아차산점,서울특별시 광진구 자양로 293 (구의동),37.55197768452067,127.08928666173779
ENTER-6,서울특별시 성동구 왕십리광장로 17 왕십리민자역사 (행당동),37.56128897122646,127.03549178736719
홈플러스익스프레스 구의2점,서울특별시 광진구 아차산로 473 (구의동),37.540533616927554,127.09137971465923
노룬산시장,서울특별시 광진구 뚝섬로 491 (자양동),37.53648691573683,127.06197240065211
조양시장,서울특별시 광진구 아차산로30길 39 (자양동),37.53889096101888,127.0644999733416
중곡제일시장,서울특별시 광진구 긴고랑로11길 11 (중곡동),37.563918298669556,127.07842352365262
파크에비뉴,서울특별시 광진구 광나루로 369 (군자동),37.5484378798694,127.06819694269768
롯데쇼핑(주)롯데슈퍼 중곡점,서울특별시 광진구 긴고랑로 60 (중곡동),37.56189982308354,127.07979180755548
홈플러스(주)익스프레스 가산점,서울특별시 금천구 가산로 106 (가산동),37.475497738159994,126.89081521211884
(주)지에스리테일GS수퍼 광진화양점,서울특별시 광진구 능동로13길 39 (화양동),37.54350264661167,127.0670102433251
홈플러스익스프레스 중곡2점,서울특별시 광진구 용마산로 10 (중곡동),37.5544905002875,127.08592369522994
신성종합시장,서울특별시 광진구 영화사로 12 (중곡동),37.55799510803415,127.08558573590584
자양종합시장,서울특별시 광진구 자양번영로6길 20 (자양동),37.53199409392323,127.07354571917408
동소문스카이프라자,서울특별시 성북구 돈암동 609번지 1  호   ,inf,inf
테크노-마트21,서울특별시 광진구 광나루로56길 85 (구의동),37.535699702821624,127.09287476235619
롯데쇼핑(주)롯데마트 강변점,서울특별시 광진구 광나루로56길 85 (구의동),37.535699702821624,127.09287476235619
프라젠 스파,서울특별시 광진구 자양로5길 33 (자양동),37.53090624772537,127.08126340211159
롯데백화점 건대스타시티점,서울특별시 광진구 능동로 92 (자양동),37.53878862240545,127.06824670604945
(주)이마트 자양점,서울특별시 광진구 아차산로 272 (자양동),37.53780313525987,127.06974203287463
커먼그라운드,서울특별시 광진구 아차산로 200 (자양동),37.541151649949185,127.06305960261648
한아름시장,서울특별시 광진구 능동로13길 39 (화양동),37.54350264661167,127.0670102433251
광성시장,서울특별시 광진구 능동로47길 30 (중곡동),37.56359763200503,127.07824769891263
동서울터미널상가,서울특별시 광진구 강변역로 50 (구의동),37.53391763152814,127.09069544805536
현대종합상가,서울특별시 광진구 광나루로 635 (광장동),37.54062083838449,127.09571426354493
롯데프레시앤델리 봉화산역점,서울특별시 중랑구 신내로 211 금강리빙스텔 비01호 (신내동),37.61632565432782,127.08978738999562
프라임프라자상가,서울특별시 광진구 광나루로56길 63 (구의동),37.5373977060589,127.0947310110651
서울풍물시장,서울특별시 동대문구 천호대로4길 21 (신설동),37.5728315903354,127.02264835264405
롯데백화점 청량리역사점,서울특별시 동대문구 왕산로 214 (전농동),37.58097729495556,127.04410236002589
롯데쇼핑(주)롯데마트 청량리점,서울특별시 동대문구 왕산로 214 (전농동),37.58097729495556,127.04410236002589
장안위더스빌,서울특별시 동대문구 한천로 42 (장안동),37.56627370091994,127.05929113822478
불로장생타워,서울특별시 동대문구 왕산로 117 (제기동),37.57852308777503,127.03362038979753
한솔동의보감,서울특별시 동대문구 왕산로 109 (제기동),37.57856145602474,127.03271014758452
(주)형지쇼핑 아트몰링 장안점,서울특별시 동대문구 답십리로 288 (장안동),37.57192621558759,127.0694991041825
롯데쇼핑(주) 롯데마켓 999 이문점,서울특별시 동대문구 이문로 88 (이문동),37.5946680298941,127.05644903315279
베라체캠퍼스 에비뉴,서울특별시 동대문구  이문로  37 (회기동),37.59081803158585,127.05316677521913
롯데쇼핑(주) 롯데슈퍼 전농점,서울특별시 동대문구 사가정로 148 (전농동 SK아파트),37.57664212040417,127.05757584481069
롯데쇼핑(주) 롯데슈퍼 장안점,서울특별시 동대문구 한천로46길 42 (장안동),37.58151269425959,127.06781939933887
청량리현대코아,서울특별시 동대문구 홍릉로 13 (청량리동),37.581439565261924,127.04149982707881
길음시장,서울특별시 성북구 길음동 540번지 2   호   ,inf,inf
전농프라자,서울특별시 동대문구 서울시립대로 36 (전농동),37.574540602063,127.04410783865407
이문동웰츠타워,서울특별시 동대문구 이문로 136 (이문동),37.59848835511636,127.05900468022875
홈플러스 합정점,서울특별시 마포구 양화로 45 (서교동 메세나폴리스),37.55291640459718,126.91204861279205
용두시장,서울특별시 동대문구 무학로37길 12(용두동),37.57840402003221,127.02662986989846
노브랜드 동대문 장안점,서울특별시 동대문구 한천로 42 (장안동),37.56627370091994,127.05929113822478
노브랜드 경동시장점,서울특별시 동대문구 고산자로36길 3 2층 (제기동),37.579162986427576,127.03642276044877
동성타워프라자,서울특별시 중랑구 봉화산로 221 (신내동),37.608053156303015,127.09438928121853
태능엔터피아 번영회,서울특별시 중랑구 동일로129길 35 (중화동),37.599293008975415,127.074574006062
이노시티,서울특별시 중랑구 망우로 353-0 (상봉동 프레미어스 엠코),37.60108294096544,127.08952428990273
동원,서울특별시 중랑구 면목로74길 45 (면목동),37.58983595585816,127.08700083803464
(주)이마트에브리데이 이문점,서울특별시 동대문구 이문로 136 (이문동),37.59848835511636,127.05900468022875
주식회사 이마트 상봉점,서울특별시 중랑구 상봉로 118 (망우동),37.59648191297325,127.09056373198862
주식회사 이마트 묵동점,서울특별시 중랑구 동일로 932 (묵동),37.61384588748609,127.07466258151506
코스트코홀세일 상봉점,서울특별시 중랑구 망우로 336 (상봉동),37.59686384169581,127.08732229768496
동소문스카이상가,서울특별시 성북구 성북로4길 52 (돈암동 한신한진아파트),37.594807830058635,127.00742864011599
길음시장,서울특별시 성북구 길음동 535-8535-26540-2540-7,inf,inf
길음시장,서울특별시 성북구 길음동 535번지8호 535번지26호 540번지2호,inf,inf
롯데마켓999 하월곡점,서울특별시 성북구 오패산로4길 17 (하월곡동),37.60877889530201,127.01625955814022
롯데마이슈퍼 장위점,서울특별시 성북구 월계로40길 7 (장위동),37.62293507459277,127.0455704459814
롯데마이슈퍼 정릉점,서울특별시 성북구 정릉로 307 (정릉동),37.603261004491706,127.01543342445646
석관시장,서울특별시 성북구 돌곶이로22가길 27 (석관동),37.60919169695226,127.0574039812031
보문시장(주),서울특별시 성북구 인촌로2길 37 (보문동4가),37.587122948936404,127.01893954527051
석관황금시장,서울특별시 성북구 한천로73길 26 (석관동),37.60965604523272,127.05866255256572
동소문스카이상가,서울특별시 성북구 성북로4길 52 (돈암동),37.594807830058635,127.00742864011599
장위전통시장,서울특별시 성북구 장월로12길 41-1 (장위동),37.61206695223117,127.04781314422077
